	0
盆腔炎病史	[['盆腔炎病史', '盆腔炎', '病史', 1.997525117597889e-05], ['盆腔炎病史', '盆腔', '炎病史', 0.0026262626262626263]]
盆腔炎史	[['盆腔炎史', '盆腔炎', '史', 9.488346202342145e-06], ['盆腔炎史', '盆腔', '炎史', 0.0005896805896805897]]
盆腔炎	[['盆腔炎', '盆腔', '炎', 0.0008518230740452963]]
盆腔淋巴结肿大	[['盆腔淋巴结肿大', '盆腔', '淋巴结肿大', 0.0012506012506012505], ['盆腔淋巴结肿大', '盆腔淋巴结', '肿大', 0.007202216066481994]]
盆腔淋巴结	[['盆腔淋巴结', '盆腔', '淋巴结', 0.00017618040873854828]]
盆腔巨大	[['盆腔巨大', '盆腔', '巨大', 0.0007047216349541931]]
盆腔子宫内膜异位症	[['盆腔子宫内膜异位症', '盆腔', '子宫内膜异位症', 0.0015859529878221466], ['盆腔子宫内膜异位症', '盆腔子宫内膜异位', '症', 0.001996007984031936]]
盆腔子宫内膜异位	[['盆腔子宫内膜异位', '盆腔', '子宫内膜异位', 0.0024242424242424242]]
盆腔包块	[['盆腔包块', '盆腔', '包块', 0.0005024336630554247]]
盆腔内	[['盆腔内', '盆腔', '内', 4.420215117135701e-05], ['盆腔内', '盆', '腔内', 0.026627218934911243]]
盆底筛查	[['盆底筛查', '盆底', '筛查', 0.013207547169811321]]
皮赘生物	[['皮赘生物', '皮', '赘生物', 7.133939718209382e-05]]
皮质醇	[['皮质醇', '皮质', '醇', 0.21333333333333335]]
皮质类固醇	[['皮质类固醇', '皮质', '类固醇', 0.16666666666666666]]
皮质激素治疗	[['皮质激素治疗', '皮质激素', '治疗', 2.93262012012012e-05], ['皮质激素治疗', '皮质', '激素治疗', 0.02127659574468085]]
皮质激素	[['皮质激素', '皮质', '激素', 0.018113207547169812]]
皮试阳性	[['皮试阳性', '皮试', '阳性', 0.005197934595524957]]
皮试过敏史	[['皮试过敏史', '皮试过敏', '史', 3.900764549851771e-05], ['皮试过敏史', '皮试', '过敏史', 0.0002898550724637681]]
皮试过敏	[['皮试过敏', '皮试', '过敏', 0.0003127443315089914]]
皮裂伤	[['皮裂伤', '皮', '裂伤', 0.00024026570560384424]]
皮脱屑	[['皮脱屑', '皮', '脱屑', 1.8064236424726325e-05]]
皮脱发	[['皮脱发', '皮', '脱发', 1.4252797111433119e-05]]
皮肤黄疸	[['皮肤黄疸', '皮肤', '黄疸', 0.00010921799912625601]]
皮肤黄染	[['皮肤黄染', '皮肤', '黄染', 0.0027007524997422947]]
皮肤骚痒	[['皮肤骚痒', '皮肤', '骚痒', 0.0004892966360856269]]
皮肤过敏史	[['皮肤过敏史', '皮肤过敏', '史', 7.541478129713424e-05], ['皮肤过敏史', '皮肤', '过敏史', 7.711740460045207e-05]]
皮肤过敏	[['皮肤过敏', '皮肤', '过敏', 4.303821075811808e-05]]
皮肤轻微	[['皮肤轻微', '皮肤', '轻微', 2.4998125140614454e-05]]
皮肤轻度	[['皮肤轻度', '皮肤', '轻度', 2.320652257994647e-05]]
皮肤软组织	[['皮肤软组织', '皮肤', '软组织', 0.0004234297812279464]]
皮肤起皮疹	[['皮肤起皮疹', '皮肤', '起皮疹', 1.3848018002423403e-05]]
皮肤裂开	[['皮肤裂开', '皮肤', '裂开', 0.0008634646519158122]]
皮肤裂伤	[['皮肤裂伤', '皮肤', '裂伤', 0.0004154405400727021]]
皮肤表面	[['皮肤表面', '皮肤', '表面', 0.00028905366344099534]]
皮肤血管瘤于	[['皮肤血管瘤于', '皮肤血管瘤', '于', 0.00033140515786936613], ['皮肤血管瘤于', '皮肤', '血管瘤于', 0.002242609582059123]]
皮肤血管瘤	[['皮肤血管瘤', '皮肤', '血管瘤', 0.0001983635011157947]]
皮肤脱屑	[['皮肤脱屑', '皮肤', '脱屑', 2.0649576683677985e-05]]
皮肤肿胀	[['皮肤肿胀', '皮肤', '肿胀', 1.3842214139052731e-05]]
皮肤肿物	[['皮肤肿物', '皮肤', '肿物', 1.551024839662807e-05]]
皮肤红肿	[['皮肤红肿', '皮肤', '红肿', 3.456333731563089e-05], ['皮肤红肿', '皮肤红', '肿', 0.002887995981918634]]
皮肤红疹	[['皮肤红疹', '皮肤', '红疹', 0.0002388578253080723], ['皮肤红疹', '皮肤红', '疹', 0.005063291139240506]]
皮肤红斑	[['皮肤红斑', '皮肤', '红斑', 2.5955615896816445e-05], ['皮肤红斑', '皮肤红', '斑', 0.010015408320493066]]
皮肤红	[['皮肤红', '皮肤', '红', 1.7550857598723572e-05]]
皮肤粗糙	[['皮肤粗糙', '皮肤', '粗糙', 0.0008027522935779817]]
皮肤科就诊	[['皮肤科就诊', '皮肤科', '就诊', 0.0008008008008008008], ['皮肤科就诊', '皮肤', '科就诊', 0.0009174311926605505]]
皮肤科	[['皮肤科', '皮肤', '科', 0.0002621231979030144]]
皮肤破裂	[['皮肤破裂', '皮肤', '破裂', 0.0002133560913164071]]
皮肤破溃	[['皮肤破溃', '皮肤', '破溃', 0.0001447546018270378]]
皮肤破损	[['皮肤破损', '皮肤', '破损', 0.0035370841162816404]]
皮肤皲裂	[['皮肤皲裂', '皮肤', '皲裂', 0.00014334862385321102]]
皮肤皮疹	[['皮肤皮疹', '皮肤', '皮疹', 1.0032341099597386e-05]]
皮肤瘙痒感	[['皮肤瘙痒感', '皮肤瘙痒', '感', 9.728678822067135e-07], ['皮肤瘙痒感', '皮肤', '瘙痒感', 0.0001310615989515072]]
皮肤瘙痒	[['皮肤瘙痒', '皮肤', '瘙痒', 0.000391859367239902]]
皮肤瘀点	[['皮肤瘀点', '皮肤', '瘀点', 0.00028669724770642203]]
皮肤瘀斑	[['皮肤瘀斑', '皮肤', '瘀斑', 0.00011366404156856378]]
皮肤痒反复多年	[['皮肤痒反复多年', '皮肤', '痒反复多年', 0.00012567550584391103], ['皮肤痒反复多年', '皮肤痒反复', '多年', 0.0002450620006861736], ['皮肤痒反复多年', '皮肤痒', '反复多年', 0.0016835016835016834]]
皮肤痒反复	[['皮肤痒反复', '皮肤痒', '反复', 1.2507817385866166e-05], ['皮肤痒反复', '皮肤', '痒反复', 7.863695937090433e-05]]
皮肤痒	[['皮肤痒', '皮肤', '痒', 1.9139732809329983e-05], ['皮肤痒', '皮', '肤痒', 0.01348314606741573]]
皮肤疖	[['皮肤疖', '皮肤', '疖', 0.0010193679918450561]]
皮肤潮红	[['皮肤潮红', '皮肤', '潮红', 0.0009311241955360811]]
皮肤溃破	[['皮肤溃破', '皮肤', '溃破', 0.0007645259938837921]]
皮肤湿疹	[['皮肤湿疹', '皮肤', '湿疹', 7.891881227187531e-05]]
皮肤易	[['皮肤易', '皮肤', '易', 2.0444149140067977e-05]]
皮肤散在皮疹	[['皮肤散在皮疹', '皮肤', '散在皮疹', 0.0004234297812279464]]
皮肤擦伤	[['皮肤擦伤', '皮肤', '擦伤', 0.0004493540535480247]]
皮肤搔痒	[['皮肤搔痒', '皮肤', '搔痒', 0.00020387359836901122]]
皮肤损伤	[['皮肤损伤', '皮肤', '损伤', 0.0001429762897652806]]
皮肤干燥	[['皮肤干燥', '皮肤', '干燥', 0.00044814611254386335]]
皮肤出血点	[['皮肤出血点', '皮肤', '出血点', 0.002111822745369569], ['皮肤出血点', '皮肤出血', '点', 0.04236111111111111]]
皮肤出血	[['皮肤出血', '皮肤', '出血', 2.51135997990912e-06]]
皮肤出现皮疹	[['皮肤出现皮疹', '皮肤出现', '皮疹', 2.398081534772182e-05], ['皮肤出现皮疹', '皮肤', '出现皮疹', 3.0857970257664054e-05]]
皮肤出现	[['皮肤出现', '皮肤', '出现', 5.936095647243711e-06]]
皮肤充血	[['皮肤充血', '皮肤', '充血', 0.000291247997670016]]
皮疹逐渐扩展至	[['皮疹逐渐扩展至', '皮疹', '逐渐扩展至', 5.995203836930456e-05]]
皮疹逐渐扩大	[['皮疹逐渐扩大', '皮疹', '逐渐扩大', 2.398081534772182e-05]]
皮疹逐渐增大	[['皮疹逐渐增大', '皮疹', '逐渐增大', 1.8471709119191135e-05]]
皮疹逐渐增多	[['皮疹逐渐增多', '皮疹', '逐渐增多', 3.7279267495094834e-05]]
皮疹较前	[['皮疹较前', '皮疹', '较前', 5.433719489665066e-06], ['皮疹较前', '皮疹较', '前', 0.001761028440609316]]
皮疹较	[['皮疹较', '皮疹', '较', 6.366588145412874e-07]]
皮疹渐扩大	[['皮疹渐扩大', '皮疹', '渐扩大', 4.427227448810182e-05]]
皮疹渐增多	[['皮疹渐增多', '皮疹', '渐增多', 4.498826814559135e-05]]
皮疹渐加重	[['皮疹渐加重', '皮疹', '渐加重', 1.4106361969248131e-06]]
皮疹消退	[['皮疹消退', '皮疹', '消退', 1.1701482187743781e-05]]
皮疹消失	[['皮疹消失', '皮疹', '消失', 1.367727111086796e-06]]
皮疹数小时	[['皮疹数小时', '皮疹', '数小时', 5.7048111510791364e-05]]
皮疹数天	[['皮疹数天', '皮疹', '数天', 2.3495246911549792e-07]]
皮疹持续数小时	[['皮疹持续数小时', '皮疹', '持续数小时', 0.0003016048699501937], ['皮疹持续数小时', '皮疹持续', '数小时', 0.02027529761904762]]
皮疹持续	[['皮疹持续', '皮疹', '持续', 8.64297120655878e-07]]
皮疹扩展至	[['皮疹扩展至', '皮疹', '扩展至', 3.19744204636291e-05]]
皮疹扩大	[['皮疹扩大', '皮疹', '扩大', 8.633093525179857e-05]]
皮疹增大	[['皮疹增大', '皮疹', '增大', 2.3831866184071377e-06]]
皮疹增多	[['皮疹增多', '皮疹', '增多', 5.06636943965954e-06]]
皮疹增加	[['皮疹增加', '皮疹', '增加', 1.4582928251993e-06]]
皮疹可自行消退	[['皮疹可自行消退', '皮疹', '可自行消退', 8.15347721822542e-06], ['皮疹可自行消退', '皮疹可', '自行消退', 0.004347826086956522]]
皮疹可自然消退	[['皮疹可自然消退', '皮疹', '可自然消退', 8.992805755395683e-06], ['皮疹可自然消退', '皮疹可', '自然消退', 0.025]]
皮疹可消退	[['皮疹可消退', '皮疹', '可消退', 7.341065922771986e-05], ['皮疹可消退', '皮疹可', '消退', 0.010040160642570281]]
皮疹可好转	[['皮疹可好转', '皮疹', '可好转', 2.092871157619359e-05], ['皮疹可好转', '皮疹可', '好转', 0.00046969029795978275]]
皮疹可	[['皮疹可', '皮疹', '可', 3.221784417517486e-07]]
皮疹反复发作	[['皮疹反复发作', '皮疹', '反复发作', 1.0783664289125445e-06], ['皮疹反复发作', '皮疹反复', '发作', 0.00015342802034017184]]
皮疹反复	[['皮疹反复', '皮疹', '反复', 5.399057864402662e-07]]
皮疹又发	[['皮疹又发', '皮疹', '又发', 1.5555123468792535e-05]]
皮疹伴瘙痒反复发作	[['皮疹伴瘙痒反复发作', '皮疹伴瘙痒', '反复发作', 1.775193884457068e-05]]
皮疹伴瘙痒半年	[['皮疹伴瘙痒半年', '皮疹伴瘙痒', '半年', 2.4751658361110194e-05]]
皮疹伴瘙痒	[['皮疹伴瘙痒', '皮疹', '伴瘙痒', 4.2867836018311006e-06], ['皮疹伴瘙痒', '皮疹伴', '瘙痒', 0.0011715572606198934]]
皮疹伴痒	[['皮疹伴痒', '皮疹', '伴痒', 7.555599356131533e-06], ['皮疹伴痒', '皮疹伴', '痒', 5.440284597844701e-05]]
皮疹伴	[['皮疹伴', '皮疹', '伴', 3.558056296292854e-08]]
皮疹从脸部	[['皮疹从脸部', '皮疹从', '脸部', 0.0009850275807722615]]
皮疹从	[['皮疹从', '皮疹', '从', 2.767017155506364e-06]]
皮炎病史	[['皮炎病史', '皮炎', '病史', 7.181385847882289e-06], ['皮炎病史', '皮', '炎病史', 0.000149812734082397]]
皮炎平霜	[['皮炎平霜', '皮炎平', '霜', 0.005021520803443328]]
皮炎平软膏	[['皮炎平软膏', '皮炎平', '软膏', 0.0021475686454977758]]
皮炎平	[['皮炎平', '皮炎', '平', 0.00290299740382346]]
皮炎史	[['皮炎史', '皮炎', '史', 2.2993980504389386e-05], ['皮炎史', '皮', '炎史', 0.00022674359753011437]]
皮油脂分泌较多	[['皮油脂分泌较多', '皮油脂分泌', '较多', 0.0004495247880811713], ['皮油脂分泌较多', '皮', '油脂分泌较多', 0.0005243445692883895]]
皮油脂分泌	[['皮油脂分泌', '皮', '油脂分泌', 0.00038588128475768924]]
皮损数小时	[['皮损数小时', '皮损', '数小时', 0.00018825301204819278]]
皮损扩大	[['皮损扩大', '皮损', '扩大', 0.0013386880856760374]]
皮损多年	[['皮损多年', '皮损', '多年', 2.9230286828832756e-05]]
皮损增多	[['皮损增多', '皮损', '增多', 2.3139934899649816e-05]]
皮损伴痒	[['皮损伴痒', '皮损', '伴痒', 0.000275072894316994]]
的想法	[['的想法', '的', '想法', 0.001188118811881188]]
的地方	[['的地方', '的', '地方', 0.002263083451202263]]
百白破疫苗	[['百白破疫苗', '百白破', '疫苗', 0.011111111111111112]]
百服宁过敏	[['百服宁过敏', '百服宁', '过敏', 1.0935116486328371e-05]]
百多邦软膏	[['百多邦软膏', '百多邦', '软膏', 0.014675052410901468]]
百分比	[['百分比', '百分', '比', 0.0220125786163522]]
白黄痰	[['白黄痰', '白', '黄痰', 5.6293169824609244e-06], ['白黄痰', '白黄', '痰', 0.00018945174769237247]]
白蛋白	[['白蛋白', '白', '蛋白', 0.00014350482565379826]]
白色脓涕	[['白色脓涕', '白色', '脓涕', 3.160681126782822e-05]]
白色粘稠痰	[['白色粘稠痰', '白色粘稠', '痰', 0.0001071646249573016], ['白色粘稠痰', '白色', '粘稠痰', 0.002607561929595828], ['白色粘稠痰', '白色粘', '稠痰', 0.008620689655172414]]
白色粘稠	[['白色粘稠', '白色', '粘稠', 2.82314775842068e-05], ['白色粘稠', '白色粘', '稠', 0.0005653782894736842]]
白色粘痰	[['白色粘痰', '白色粘', '痰', 0.0007505709865173507], ['白色粘痰', '白色', '粘痰', 0.010366648646929755]]
白色粘液痰	[['白色粘液痰', '白色粘液', '痰', 0.00026344636968669973], ['白色粘液痰', '白色', '粘液痰', 0.02197802197802198]]
白色粘液	[['白色粘液', '白色', '粘液', 3.1659140425556406e-05], ['白色粘液', '白色粘', '液', 0.0005416228991596639]]
白色粘性	[['白色粘性', '白色粘', '性', 0.0012835240060015004], ['白色粘性', '白色', '粘性', 0.03005558224113086]]
白色粘	[['白色粘', '白色', '粘', 0.0002700387758804741]]
白色稀薄痰	[['白色稀薄痰', '白色', '稀薄痰', 0.001955671447196871]]
白色稀痰	[['白色稀痰', '白色', '稀痰', 0.0016762898118830322]]
白色痰液	[['白色痰液', '白色', '痰液', 3.6232912407538137e-06], ['白色痰液', '白色痰', '液', 3.120059905150179e-05]]
白色痰	[['白色痰', '白色', '痰', 1.94035036387813e-05]]
白色泡沫痰	[['白色泡沫痰', '白色', '泡沫痰', 0.0003175876709123124]]
白色斑块	[['白色斑块', '白色', '斑块', 0.0003187020136172679]]
白色分泌物	[['白色分泌物', '白色', '分泌物', 5.617727675969468e-05]]
白色丘疹	[['白色丘疹', '白色', '丘疹', 7.393842900555278e-06], ['白色丘疹', '白', '色丘疹', 0.0009339975093399751]]
白细胞酯酶弱阳性	[['白细胞酯酶弱阳性', '白细胞酯酶', '弱阳性', 0.001012518409425626]]
白细胞增高	[['白细胞增高', '白细胞', '增高', 0.00012374195677280976]]
白细胞增多	[['白细胞增多', '白细胞', '增多', 8.133274154081393e-06]]
白细胞升高	[['白细胞升高', '白细胞', '升高', 0.0005818705753591665]]
白细胞减少	[['白细胞减少', '白细胞', '减少', 4.8691956974016204e-05]]
白细胞偏高	[['白细胞偏高', '白细胞', '偏高', 0.00037280872454351413]]
白细胞偏低	[['白细胞偏低', '白细胞', '偏低', 9.288766308930077e-05]]
白细胞低	[['白细胞低', '白细胞', '低', 2.1528849735087505e-05], ['白细胞低', '白', '细胞低', 0.0006226650062266501]]
白细胞	[['白细胞', '白', '细胞', 0.0025796121686532648]]
白粘痰	[['白粘痰', '白粘', '痰', 0.0003871892101183357], ['白粘痰', '白', '粘痰', 0.001875588494365641]]
白稍粘痰	[['白稍粘痰', '白', '稍粘痰', 0.0004447607187333215]]
白稀痰	[['白稀痰', '白稀', '痰', 0.0003740457582644277], ['白稀痰', '白', '稀痰', 0.0019569471624266144]]
白百破疫苗	[['白百破疫苗', '白百破', '疫苗', 0.017777777777777778]]
白癜风病史	[['白癜风病史', '白癜风', '病史', 5.053567818880129e-05]]
白痰多日	[['白痰多日', '白痰', '多日', 1.2854186394272175e-05]]
白斑数月	[['白斑数月', '白斑', '数月', 4.849848684721037e-05]]
白斑多年	[['白斑多年', '白斑', '多年', 2.475626333462366e-05]]
白斑半年	[['白斑半年', '白斑', '半年', 2.6403873651371378e-05]]
白带黄色	[['白带黄色', '白带', '黄色', 5.895032538016552e-05], ['白带黄色', '白', '带黄色', 0.004091798612346558], ['白带黄色', '白带黄', '色', 0.009808102345415778]]
白带黄绿色	[['白带黄绿色', '白带', '黄绿色', 6.254221599579716e-05], ['白带黄绿色', '白带黄', '绿色', 0.00744047619047619]]
白带黄	[['白带黄', '白带', '黄', 1.210651659198099e-05]]
白带较多	[['白带较多', '白带', '较多', 1.8421277156840693e-05]]
白带豆渣样	[['白带豆渣样', '白带', '豆渣样', 0.00013103106892234227]]
白带血性	[['白带血性', '白带', '血性', 2.945603539437213e-06]]
白带血丝状	[['白带血丝状', '白带', '血丝状', 0.001268713524486171]]
白带稍多	[['白带稍多', '白带', '稍多', 0.00012871006770149562]]
白带混有	[['白带混有', '白带', '混有', 0.006831534362617844]]
白带异常	[['白带异常', '白带', '异常', 4.274275510301004e-05]]
白带异味	[['白带异味', '白带', '异味', 4.1751982784265766e-05]]
白带常规提示	[['白带常规提示', '白带常规', '提示', 3.0158634417033598e-05], ['白带常规提示', '白带', '常规提示', 4.8796674018698885e-05]]
白带常规	[['白带常规', '白带', '常规', 0.00018436969937114307]]
白带带血丝	[['白带带血丝', '白带', '带血丝', 9.187235866968825e-05], ['白带带血丝', '白带带血', '丝', 0.06766917293233082]]
