	0
偶伴反酸	38
两个月前	38
最高达	38
近半天	38
阅片	38
焦虑症史	38
小时前出现阴道	38
一年前出现	38
头孢过敏史	38
脐下	38
月外院查性激素	38
在当地医院治疗	38
情绪紧张	38
左耳听力下降	38
冷水	38
咯黄白色粘痰	38
留观	38
磺胺类	38
沉	38
四肢起	38
予中药	38
行走拖步	38
卵黄囊	38
左膝疼痛	38
向右	38
间有痰	38
精症	38
牙龈间有	38
多食易饥	38
本人	38
肢体活动	38
语言	38
尿量少	38
在我院剖宫产一胎	38
混合痔	38
无明显诱因出现腰背部疼痛	38
患儿仍咳嗽	38
等处理	38
对青霉素	38
宝	38
饭	38
予制酸	38
情	38
疲倦纳差	38
鼻翼	37
与进食及	37
复通	37
继有咽干	37
拖尾	37
月初	37
皮肤破溃	37
痰难以咯出	37
少许白粘痰	37
出车接回我科	37
肩部	37
无放射至其他部位	37
特殊不适	37
透析	37
涂抹	37
全冠修复	37
咳嗽减	37
板	37
见卵黄囊	37
孕期我院	37
阵发性啼哭	37
碰撞	37
性膀胱炎	37
自觉右上后牙疼痛	37
稍烂	37
双下肢麻木感	37
诊断慢性肾衰竭	37
否认肝炎病史	37
肩背	37
在外院按支气管炎处理	37
现咽痛	37
十	37
转送我院急诊	37
疹微痒脱屑	37
遂来我院急诊	37
行人流	37
肥胖	37
复苏	37
请	37
体检提示宫颈炎	37
遂来院就诊	37
岁高血压	37
预	37
左下腹疼痛	37
伞端	37
明显诱因出现腹痛	37
行走时明显	37
带状	37
检查正常	37
右上后牙齿疼痛	37
患者两天前	37
同进食	37
曾于外院诊治	37
以左	37
宫腔粘连分离	37
患者半天前出现腹痛	37
服药后症状缓解	37
重影	37
植	37
面部肿胀	37
口服抗菌素	37
支架植入	37
外敷	37
心翳多日	37
心惊气短	37
一般情况良好	37
以夜间安静时明显	37
臀位	37
多囊肾	37
发现右下后牙疼痛	37
透	37
外院已行	37
出现风团样皮疹	37
避孕至今	37
厌食	37
后稍改善	37
无咯粉红色泡沫样	37
半天前病人出现腹痛	37
周来	37
对症处理	37
患者于今早晨起	37
诱因出现阴道流	37
热刺激痛	37
精液分析提示	37
边界清	37
患者昨天开始出现	37
出现阴道少许流血	37
有所增多	37
机	37
孕早期	37
左侧输卵管积液	37
间伴有	37
减退	37
间有少量	37
在外院治疗后	37
复杂性	37
压缩性骨折	37
言语含糊	37
但皮疹反复发作	37
家属视病重送我院就诊	37
同学	37
护胃	37
昨日开始出现	37
或刀割样	37
又发	37
影响生活	37
伴头部不适	37
时有呼吸	37
败血症	37
行宫腔镜粘连分离	37
胰岛素治疗	37
要求输卵管	36
眼膏	36
洁治	36
流产术后	36
连声咳	36
左面部	36
考虑胚胎停育	36
采用	36
今日开始出现	36
探	36
黄色稀烂便	36
曾在当地私人	36
镇痛	36
上肢起皮疹	36
为阵发性疼痛	36
进食后出现上腹痛	36
现哺乳	36
予口服美林后	36
自觉口腔溃疡	36
右下牙	36
血脂组合	36
曾在当地	36
子宫内膜增厚	36
曾在外院予	36
氏	36
无明确外伤史	36
自杀	36
患者今天前出现脐周	36
喉鸣	36
患者于昨天开始	36
肌酐	36
有少许痰	36
搏动样	36
半天前出现腹痛	36
早孕期	36
劳累时症状加重	36
腹式	36
慢性荨麻疹	36
昨晚曾发热	36
傍晚	36
变差	36
局限	36
红斑狼疮病史	36
饥饿感	36
置	36
支气管扩张病史	36
子宫内膜炎	36
始反复出现发热	36
熬夜	36
较难咳	36
行右侧输卵管切除术	36
曾发现	36
游泳	36
总	36
稍少	36
持续半小时	36
前壁	36
部位红斑	36
无明显诱因出现全身酸痛	36
行人工流产	36
乳腺癌病史	36
黄色粘稠涕	36
内膜厚	36
症状明显好转	36
小腿外伤	36
皮康霜	36
后开始出现咳嗽	36
重度子痫前	36
层	36
出现阴道少量	36
性肾病	36
虫咬	36
畸	36
休息后可稍缓解	36
养	36
无偏侧肢体乏力	36
大学	36
流清水样	36
到社区医院就诊	36
体温恢复	36
湿透	36
多种	36
左腋下	36
为稀烂样便	36
无口干口苦	36
主动脉瓣关闭不全	36
良好	36
眼睛分泌物多	36
可退热	36
烦渴引饮	36
易烦躁	36
右上后牙肿痛	36
条状	36
更换	36
觉外阴瘙痒	36
茶	36
颈部酸胀痛	36
昨晚曾来诊	36
以夜晚为主	36
呈牵拉样	36
输卵管积水	36
时加剧	36
留	36
灵	36
恶心欲吐	36
妈富隆	36
患者半年前开始出现	36
很	36
面膜	36
此孕	36
小时前觉脐周阵发性疼痛	36
留置尿管	36
自行使用	36
金属	36
晕厥一次	36
顺剖宫产一胎	36
患者既往有	36
右腰痛	36
检测排卵	36
口燥咽干	36
有慢性肾功能不全	36
双侧附件区	36
行宫腔镜	36
十多年	36
脂溢性	36
无明星诱因出现	36
惊厥发作	36
既往有同样	36
情感	36
伴有咳痰	36
昏迷等	36
要求人流	36
无恶心呕吐等不适	36
安全套避孕	36
胃窦	36
吵闹	36
息肉样增生	36
曾有低热	36
闭	36
肌张力	36
双手起皮疹	36
腹腔镜术	36
天前起出现头晕	36
症状稍减轻	36
宫腔粘连分离术	36
但对	36
十年前	36
不醒人事	36
无视力下降	36
取胎	36
充填体脱落	36
血压波动	36
无明	36
易怒	36
活动后加剧	36
肠癌	36
否认其他	36
现要求镶牙	36
曾予以	36
一般情况尚可	35
右上腹疼痛	35
夜间睡眠差	35
现皮疹反复	35
觉心烦	35
但精细活动	35
复查正常	35
边缘向外扩张	35
不能对答	35
健	35
经治疗过	35
淤血	35
现仍发热	35
延	35
坠	35
三抗	35
咳痰少	35
雷贝拉唑	35
侧为主	35
子宫内膜异位	35
后仍	35
放射性疼痛	35
剑突下隐痛	35
无明显诱因出现颈部不适	35
始出现头晕	35
少许瘙痒	35
胸部皮疹	35
围	35
符合盆腔粘连	35
皮疹反复发作	35
家庭	35
血压偏低	35
脾	35
移植肾功能稳定	35
粘淡	35
全身皮肤起风团伴瘙痒	35
落	35
滴注	35
伴有头昏	35
敏史	35
患者半日前	35
化脓性扁桃体	35
末同居	35
家医院就诊	35
双下肢起红斑	35
骨质增生	35
大小便调	35
支气管	35
久	35
夜间阵发性呼吸困难及端坐呼吸	35
气试验阴性	35
有支气管扩张史	35
重如裏	35
诱因下	35
诉伤处疼痛	35
于我科就诊	35
面部潮红	35
黄体酮后	35
当地医院已经	35
鼻交替性	35
未测	35
唐筛高风险	35
难以忍受	35
日前开始出现咳嗽	35
功	35
牙肉	35
纳眠可	35
黄白	35
喝酒后	35
经系统治疗	35
卵巢畸胎瘤	35
有高血压等病史	35
下午出现头晕	35
内镜下	35
有极少量瘀块	35
容	35
伴喛气	35
前出现头晕	35
双侧卵巢多囊样改变	35
不适数周	35
出现右上腹部疼痛	35
无畏光	35
肝炎病史	35
呈阵发性加剧	35
含服	35
无咽喉痒	35
来我院诊治	35
下出现腹痛	35
昨晚开始出现发热	35
点滴状	35
下巴	35
服药治疗后	35
喷射性	35
因吃鱼虾后出现全身皮肤散在皮疹	35
胆红	35
产褥期子宫	35
消化食物	35
半天前出现头痛	35
近几年	35
餐辅食	35
自觉外阴瘙痒	35
服降压药治疗	35
痞满拒按	35
伴疲倦乏力	35
衣原体阴性	35
酒	35
无呼吸停止	35
这	35
对症治疗后	35
伤口愈合	35
剧烈时	35
剖宫产一次	35
米非司酮	35
老年痴呆症	35
面部麻木	35
口干口臭	35
月经周期紊乱	35
咯黄色痰	35
肌肉关节酸痛	35
解毒片	35
有充填史	35
亦	35
抗病毒	35
腹腔镜下盆腔粘连松解术	35
一直中药治疗	35
时引	35
氧氟沙星	35
午	35
血压控制欠	35
诊断稽留流产	35
进食后出现脐周阵发性绞痛	35
我院定期产检	35
今日加重	35
高回声	35
呈间断性	35
焦虑状态	35
丁	35
小时前感	35
双下肢起皮疹伴痒	35
风油精	35
唇部	35
胚芽	35
小时前出现咳嗽	35
乳膏	35
咖啡样物或鲜血	35
服止痛	35
鼻孔	35
头颅	35
要求继续	35
就医	35
复通术	35
患儿昨天开始出现咳嗽	35
在外院予以	35
回院复查	35
患者昨日起	35
半天前起	34
十二指肠球部	34
月前开始	34
日前出现	34
伴流黄色脓涕	34
行阑尾切除术	34
等待	34
脓性分泌物为主	34
叶	34
内脏	34
日前开始	34
停经验尿妊娠试验阴性	34
椎	34
一直线	34
无恶心呕吐等	34
昨日前	34
均未	34
吞	34
病理检查	34
视力减退	34
有焦躁易怒	34
未见胚芽回声	34
扩张型	34
稍倦	34
进食海鲜	34
缓释片	34
面颈	34
疮	34
与现配偶同居	34
两日	34
咬	34
未带	34
右侧输卵管切除	34
非剧烈性	34
现继续门诊治疗	34
相同	34
伴轻微头晕不适	34
组合	34
出现散在皮疹	34
上旬	34
清学阴性	34
进行性加剧	34
血栓通	34
近期有咳嗽	34
早泄	34
及气促	34
通水	34
不能站立	34
不尽	34
出汗较多	34
患儿近半日出现发热	34
宫颈囊肿	34
大片红斑	34
天前感冒后出现咳嗽	34
处疼痛	34
胎动减少	34
患者近一	34
声带	34
不定时	34
脑动脉供血	34
仍诉	34
缘于半年前	34
肝内	34
开始间断	34
语言不清	34
环境	34
饱胀感	34
饮食控制	34
已绝经	34
中山一	34
患者近日	34
宫外均未见孕囊	34
双侧输卵管积水	34
遗	34
无伴咽	34
产品	34
停止哺乳	34
霜	34
在我院行宫腔镜检查	34
现停药	34
分钟后自行缓解	34
平滑肌瘤	34
伤处	34
口干欲饮	34
咳黄白色粘痰	34
老年痴呆病史	34
主动脉瘤	34
见专科	34
检查抗精子抗体	34
工	34
我院宫腔镜检查	34
她	34
出现咳嗽咯黄粘痰	34
平喘	34
足部皮疹	34
代取药	34
下肢起皮疹伴瘙痒	34
无伴咽痒	34
超声检查	34
夜间睡眠时明显	34
予吸氧	34
感冒药后	34
速尿	34
双眼睑浮肿	34
摄氏度	34
右耳听力下降	34
自觉上	34
脓包	34
一女	34
胆囊切除	34
上腹部阵发性疼痛	34
万	34
湿	34
左侧输卵管阻塞	34
有龋洞数日	34
来诊要求行助孕	34
程度较轻	34
少许白稀痰	34
放化疗	34
另	34
趾间	34
自觉右眼红	34
残余胞质	34
自诉服药控制	34
型呼吸衰竭	34
双手掌	34
下后牙	34
就诊本院	34
予治疗后	34
患者数月前	34
患者于今晨	34
呈阵发性钝痛	34
低值	34
平躺时	34
全身皮肤起皮疹伴瘙痒	34
纵膈	34
今晚再次	34
牛肉	34
皮肤潮红	34
无咯血及	34
整	34
排柏油样大便	34
上午出现	34
脐周阵发性	34
呈持续	34
曾到外院治疗	34
绿痰	34
左上后牙牙龈肿痛	34
流黄稠涕	34
碘酒	34
皮肤搔痒	34
暂	34
痣	34
米芙	34
比索洛尔	34
肢体震颤	34
自服思密达	34
要求拆线	34
周前开始出现	34
周前起出现	34
第四	34
左侧乳腺	34
变黑	34
全身皮肤散在皮疹	34
未稳定	34
蛋花样便	34
导管	34
自验尿妊娠试验阴性	34
曾有类似病史	34
等传染病病史	34
舒张	34
左上后牙肿痛	34
血糖增高	34
曾于外院就诊	34
白酒	34
在外院予	34
四肢起皮疹伴痒反复	34
量稍	34
口舌歪斜	33
毒	33
黄色糊状	33
否认糖尿病等慢性	33
出现腹部	33
我院行宫腔镜检查	33
面赤	33
后稍舒	33
治疗效果不佳	33
左下牙	33
周前出现	33
补	33
痒剧	33
残	33
胃窦炎	33
双胎之	33
患者半身不遂	33
天开始	33
中山二	33
松	33
呈咖啡色	33
嗳气泛酸	33
伴咳嗽咯黄痰	33
但耳鸣	33
感冒冲剂	33
患者于三小时前开始	33
今晨开始	33
白色粘液	33
腹部红斑	33
腰腿	33
面颈部	33
烦渴	33
血脂异常	33
诱因下出现头痛	33
戴	33
量多于	33
半月前出现咳嗽	33
下午开始出现	33
护垫	33
左下肺	33
遇冷	33
缺乏	33
但症状	33
妇检	33
试	33
有肝硬化	33
天前起发热	33
出现上述症状	33
今晨起发热	33
多囊样改变	33
动态	33
消毒	33
平素月经不规律	33
自服救心丹后	33
月前开始出现	33
规驱梅治疗	33
反复多年	33
嗜烟	33
肝胆疾病	33
红色风团样皮疹	33
之前感冒后出现	33
坏死	33
可放射至	33
患儿下午	33
样皮疹	33
白内障手术	33
外院诊断支气管扩张	33
结石病史	33
睡眠不足	33
提示双侧输卵管通畅	33
之后使用	33
有记忆力下降	33
该	33
伴肢体不适	33
小时前开始出现发热	33
动脉栓塞	33
检查血压	33
针刺	33
自测血糖	33
风湿性关节炎	33
无阴道	33
对称	33
尿妊娠试验	33
患者半天前觉	33
屈曲	33
伞端积水	33
稍减	33
行保守治疗	33
孕期定期于我院产检	33
生理盐水	33
途中	33
无明显诱因出现左侧肢体乏力	33
曾于我院门诊就诊	33
自服芬必得	33
咳黄色粘稠痰	33
更年	33
自诉双方	33
年人药流	33
眼睛	33
右上牙疼痛	33
经量正常	33
但是	33
支架	33
动则	33
药效过	33
直肠癌术后	33
社区	33
宫内节育环	33
面部红肿	33
上腹胀闷不适	33
出现散在	33
觉左	33
胃镜示慢性浅表性胃炎	33
开始出现咽痛	33
四项	33
既往高血压病史	33
反复来诊	33
不姿势	33
剖宫产胎	33
腹拘急	33
交	33
已好转	33
无口苦	33
半天来	33
以中	33
油脂分泌	33
偶有咽痒	33
下楼梯	33
诺	33
较剧	33
胎儿窘迫	33
腹股沟起皮疹伴瘙痒	33
粘厚稠黄	33
东西	33
人民医院就诊	33
海	33
患者于昨天开始出现腹痛	33
乳腺癌根治	33
肝硬化病史	33
乳牙	33
蛋黄	33
百	33
症状同前	33
躯干四肢起皮疹	33
灶	33
有龋洞	33
结肠炎病史	33
七	33
率	33
无腹泻等不适	33
咽癌病史	33
尤其	33
骨质疏忪	33
维	33
瘀点	32
仍反复发作	32
前牙咬物	32
脓疱伴痒	32
及晨起	32
同房未避孕	32
十年	32
信必可	32
反复起	32
配偶梅毒血	32
得矢气	32
骨质	32
受凉后出现咳嗽	32
紧绷感	32
团	32
后症状改善	32
痰黄白色	32
间隙	32
其他部位	32
本院就诊要求检查	32
部红斑	32
右侧头	32
输卵管通液术	32
现计划再生育	32
子宫切除术	32
嘱	32
腹部皮疹	32
极	32
痰量较少	32
有鼻炎病史	32
无异常溢乳	32
偏多	32
拟行试管婴儿	32
支气管炎史	32
月经基本规律	32
痰难	32
胎盘下	32
疫区游居	32
咳黄色脓痰	32
清晨	32
现仍咳嗽	32
痛等不适	32
足癣	32
呈紧砸样	32
痛等	32
是否	32
自觉全身乏力	32
内固定术	32
双侧乳腺	32
咖啡样	32
非视物旋转	32
到医院就诊	32
基因检测	32
冷热刺激酸痛	32
腺肌症	32
无偏身	32
观察	32
丈夫外院精液检查	32
月经延后	32
双侧胸	32
为进食之胃内容物	32
在我院急诊	32
病毒感染	32
起床后	32
对光反射消失	32
院予	32
昨天起咳嗽加重	32
腹腔镜提示盆腔粘连	32
咳嗽咯黄粘痰	32
出现右侧	32
粘连分离术	32
头部着地	32
粗	32
双侧输卵管逆行通液术	32
无明显诱因下突然全身皮肤出现风团样皮疹	32
脐周阵发性疼痛	32
患儿昨	32
患者约	32
无鼻塞等不适	32
痰黏黄稠	32
右侧卵巢巧克力囊肿	32
遂至我院就诊	32
行宫腔镜下	32
黄绿痰	32
拟行	32
尖	32
孢子	32
体温又升	32
羊水过多	32
前额为主	32
跌倒后	32
涂	32
伴流黄色	32
出生即	32
为持续性隐痛	32
活跃	32
合并松动	32
个月前	32
皮疹可好转	32
求进一步治疗	32
双侧乳房	32
淡	32
曾自服用止痛	32
患者昨天起	32
小时前出现左	32
患儿昨晚	32
痴呆	32
山	32
腰椎退行性变	32
气管炎	32
半小时前出现头晕	32
总胆固醇	32
生车祸	32
右足部	32
前牙松动数日	32
予达英	32
头部及	32
溢脓	32
直肠	32
妊娠组织物	32
以左侧为甚	32
漏尿	32
患者诉右耳	32
无明显诱因出现右膝关节疼痛	32
流黄绿色	32
夫妻双方染色体	32
注意力	32
肢乏力	32
马	32
痰量少	32
宫腔形态正常	32
疣	32
舌尖	32
分泌物呈黄色	32
汤	32
人民医院	32
患儿半小时前	32
哭	32
卡	32
药过敏	32
经量较前减少	32
眼部不适	32
我院查性激素	32
有乙肝病史	32
